"","01m01_B","01m01_L","01m01_S","01m02_B","01m02_L","01m02_S","01m03_B","01m03_L","01m03_S","01m04_B","01m04_L","01m04_S","01m05_B","01m05_L","01m05_S","01m06_B","01m06_L","01m06_S","02m01_B","02m01_L","02m01_S","02m02_B","02m02_L","02m02_S","02m03_B","02m03_L","02m03_S","02m04_L","02m04_S","02m05_B","02m05_L","02m06_B","02m06_L","02m06_S","02m07_B","02m07_L","02m07_S","02m08_L","02m08_S","02m09_B","02m09_L","02m09_S","02m10_B","02m10_L","02m10_S","02m11_B","02m11_S","04m01_B","04m01_L","04m01_S","04m02_B","04m02_L","04m02_S","04m03_B","04m03_L","04m03_S","04m04_B","04m04_L","04m04_S","04m05_B","04m05_L","04m05_S","04m06_B","04m06_L","04m06_S","04m07_L","04m07_S","04m08_L","04m08_S","04m09_B","04m09_L","04m09_S","04m10_B","04m10_L","04m10_S","04m11_B","04m11_L","04m11_S","04m12_B","04m12_L","04m12_S","04m13_B","04m13_L","04m13_S","04t01_B","04t01_L","04t01_S","04t02_B","04t02_L","04t02_S","04w01_B","04w01_L","04w01_S","04w02_B","04w02_L","04w02_S","04w03_B","04w03_L","04w03_S","04w04_L","04w04_S","20m01_L","20m01_S","20m02_B","20m02_L","20m02_S","20m03_B","20m03_L","20m03_S","20m04_B","20m04_L","20m04_S","20m05_B","20m05_L","20m05_S","sfm01_B","sfm01_L","sfm01_S","sfm02_B","sfm02_L","sfm02_S","sfm03_B","sfm03_L","sfm03_S","sfm04_B","sfm04_L","sfm04_S","sfm05_B","sfm05_L","sfm05_S","sfm06_B","sfm06_L","sfm06_S","sfm07_B","sfm07_L","sfm07_S","Sft01_B","Sft01_L","Sft01_S","Sft02_B","Sft02_L","Sft02_S"
"f__Discosiaceae",0,0.268061457992808,0,0,4.36443488802983,0,0,0.0689793924065186,0,0.282066508313539,1.5267534175788,0,0,0.182968895287801,0,0,0.371543778801843,0,0,0.0205056097489528,0,0,0.0343210159020707,0.0045903144365389,0,8.61514007550169,0,0,0,0,0.0311235605353252,0,0.0131348511383538,0.00608531613217307,0.00885661146045523,0.0262837993231922,0.227347611202636,0.0598237500287614,0,0,0.01556299120691,0,0,0,3.41330212599961,0,0,0.0269614451334592,3.17276595744681,0,0.011293692472754,1.93172797036253,0,0,0,0.251889168765743,0,0.91950248347769,0,0.00865426222414539,0.490563211503895,0,1.0002326122354,0.0429092469427162,0,0.0483988061627813,0,0,0,0,0.00513505186402383,0,0,0.190081216519786,0,0,0.305366821894801,0.939974835319369,0,0,0.119523743851423,0,0,0,0,1.57089829250186,0,0,0.0126550240445457,0,0,0,0,0,0.0386387278941893,0,0,0,0.0527542093462874,3.0583193020052,0,0.00834399510485621,0,0,0,0,0,0.63577454456535,1.84770794706221,0.0570776255707763,0.310867120841326,0.0113914677906248,0,0.434637245068539,0,0,0,0,0,0.0786188244913362,0,0.0590231665928877,0,0,0,0.0226398007697532,0,0,0.834799535806536,0,0,0.017330021373693,0.0606538484866865,0.0968342644320298,0,0,0,0.323778687744024,0,0.00846166864105602,0.0662811692912486,0
"f__Dictyosporiaceae",0.108283703302653,0.091533180778032,0.0449599856128046,0.0380228136882129,0.121234302445273,0,0.0471105527638191,0.0718535337567902,0.0773063047586325,0,0.0610701367031522,0,0.0447277200044728,0.0329943909535379,0.230972283326001,0.397561622051418,0.0288018433179724,0.304025294904536,0,0.11424554002988,0,0.00974753874646652,0.0915227090721885,0.0550837732384668,0.0375538030447468,0.0198688654877806,0.0366434591425431,0.065739016106059,0.0450958286358512,0.122649223221586,0.0511315637366058,0.256739409499358,0.0306479859894921,0.109535690379115,0.256841732353202,0.0312120116962907,0.085667215815486,0.0690274038793401,0.123839009287926,0.362045557399306,0.0544704692241849,1.55027314336335,0,0.0175586458772299,0.165788960405695,0,0.0498454790150533,0.0707737934753303,0.142978723404255,0.238242721684853,0,0.0382229278762753,0.189902159104983,0.33301419473005,0.0179468772433597,0.103045569040531,0.0762331838565022,0.0369442962111572,0,0.0865426222414539,0.36698621929299,0.0915990578382622,0.0232612235403582,0.0321819352070371,0.263878029710712,0.0766314430910704,0,0.0224555100207713,0.590979782270607,0,0.0821608298243812,0.489913544668588,0.329478435636388,0.673924313115604,0.22664917094119,0.0703920294563569,0.0305366821894801,0.133224779809044,0,0.045273907138186,0.147106146278674,0,0.0106286868257427,0.716003803770208,0.226778796182557,0.00296956198960653,0,0.0545727409159125,0.0316375601113642,0.0772002058672157,27.0480308519341,0.379761227970438,0.192590914240399,0,0.0624164065983058,0.153621068032187,0,0,0.0527542093462874,0.208173886422777,1.55089558759284,0.0389386438226623,0.12393036293892,0.0758972134880191,0,0.00719320961012804,0.312862108922364,0.611321677466683,0.21737740553673,0,0.0815750600789294,0.0170872016859372,0.112422709387296,0.0111445447453472,0,0.0924709203290018,0.0851179735112866,0.033955857385399,0.127064803049555,0.00943425893896034,0.136976425636219,0.442673749446658,0.0146649068778413,0,0.159464200287036,0.0203758206927779,0.347935204198038,0.139020999487817,0.10481787893535,0.147337402652073,0,0.0346600427473861,0.115242312124704,0.171322160148976,0.052312981092594,0.136649357748019,0.227172335457815,0.0730089197854173,0.236601172718856,0.368082585885937,0.0777089571000846,0.282286520818631
"f__Russulaceae",1.27233351380617,0,0,0.0325909831613254,0,0,0,0,0,0,0,0.0373803827751196,0.592642290059264,0,0,0,0,0.139851635656087,3.64217252396166,0,13.4405032325703,0,0.0400411852190825,0,0.0173325244821908,0.103318100536459,0.0659582264565775,0.0986085241590884,0.518602029312289,13.1643499591169,0.100040016006403,2.37740693196406,1.23467600700525,0.620702245481653,2.09016030466743,0.0328547491539902,0.112026359143328,0,0,0,0.0350167302155474,0.944928392145283,0.0162258640272595,0,0.0828944802028477,0,0,0,0,0,1.02207916878423,0,0.0247698468397804,0.728468550971985,0,0.00572475383558507,0.327354260089686,0.0779935142235541,0,0.856771960190394,0,0.314053912588328,0.139567341242149,0,0,0,0.277837144689036,0.0224555100207713,0,0,0.0205402074560953,0,0,0,0.326056702055748,1.37535196014728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361573121210436,0,0,0,0.992662926197669,0,0,0,0,0.0551182838371145,0,0,0,0,0.345549228597849,0.0272377515236117,0.135823429541596,0.247070450374135,0,0,0.324627416260882,0.043994720633524,0,1.46707064264073,0.0565995019243831,2.35569244809491,1.26582278481013,0.0112304870287875,3.53609766364976,8.21831869510665,0.017330021373693,0.0242615393946746,1.60893854748603,0.0112099245198416,0.0888220825362121,0.0567930838644538,0.047614512903533,0,0.406160094770689,0.441112609421068,0.0776287932251235
"f__Sporormiaceae",0.324851109907959,0.150375939849624,0.899199712256092,0.0977729494839761,0.0617608710570259,0.358959018845348,1.39761306532663,0.0459862616043457,0.962034014774094,1.27672209026128,0.173815004462818,1.31578947368421,2.28111372022811,0.200965835807913,2.37571491421029,1.90829578584681,0.0921658986175115,1.11881308524869,0,0.263643553915107,0.143281495719028,0.0292426162393996,0.102963047706212,0.234106036263484,0.413091833492215,0.143055831512021,0.0928300964944424,0.116869361966327,0.293122886133033,0.102207686017989,0.0111155573340447,0.734274711168164,0.113835376532399,0.687640722935557,0.504826853245948,0.0279265367808917,1.4332784184514,0.0552219231034721,0.21671826625387,0,0.0194537390086375,1.24021851469068,0,0.0245821042281219,1.35556855861127,0,2.00877280430665,0.572930709086007,0.248510638297872,1.42469147567542,0.350104466655373,0.0294022522125195,0.63575940222103,0.116554968155518,0,1.12777650561026,0.605381165919283,0.143672263043389,0,0.467330160103851,0.190982624325944,1.23004449097095,0.0930448941614329,0.077773010083673,1.12392494136044,0.0927643784786642,1.08997649070314,0.190871835176556,1.92846034214619,0,0.169456711512786,1.52737752161383,0,0.0518403317781234,0.186886158495368,0.0920511154429283,0,1.63570424098882,0.284218399401646,0.0201217365058605,0.537856847331402,0.166984732824427,0.0442861951072612,3.18286065894725,0.0755929320608523,0.15441722345954,0.63526309481002,0.591204693255719,0.17717033662364,0.394578829987991,0.169451910716373,0.022740193291643,0.887428722480269,2.88,0.237776787041165,0.950987564008778,0.00879507475813544,0,4.50169253088319,0.177560079595898,0.458715596330275,0.0194693219113311,0.607848922986132,0.21684918139434,0.00411201118467042,0.625809236081139,0.359212050984936,0.0195622936789339,1.54082219806918,0.627853881278539,0.152126463390436,3.11556644073589,0,0.152308778186411,3.70422734341863,0.622961989584854,0.194068979605734,1.36955291454443,0.550614146548073,0.0597503066134155,0.666858914281595,1.65264866460086,0.0351957765068192,2.51153254741158,0.0478392600861107,0.10640706361784,0.701574264202601,0.987780785834492,0.10481787893535,0.456044341542131,0.313676286072773,0.363930448847554,1.00078850003033,0.916201117318436,0.340034377101861,1.07269745832195,1.60598220483372,0.320604386883789,2.24256763707438,0.258080893552209,0.0937078600324549,3.90261115031757
"f__Psathyrellaceae",1.73253925284245,0.516508662961752,4.76575847495729,0.809342748506247,0.203582130521307,7.6577924020341,2.54396984924623,0.0574828270054321,1.11664662429136,8.32838479809976,1.12744867759666,2.42224880382775,1.52074248015207,0.242958697021506,0.65992080950286,2.35886562417175,0.316820276497696,0.407393895172078,3.51437699680511,0.108386794387322,0.143281495719028,0.877278487181987,1.20123555657247,0.289189809501951,0.62397088135887,0.238426385853368,0.168559912055698,0.109565026843432,1.97294250281849,0.511038430089943,0.317904939753679,2.4390243902439,0.459719789842382,1.19272196190592,0.876804534585068,1.25833689259782,8.73476112026359,0.508501875244472,0.804953560371517,0,0.0739242082328223,0.398641665436291,0.0865379414787171,0.0526759376316898,2.69163253364541,0,0.229289203469245,0.913318953895929,0.177021276595745,0.981560013341592,0.203286464509571,0.0823263061950545,2.27882590925979,0.253923323481663,0.394831299353912,1.06480421341882,0.152466367713004,0.0944132014285128,0,0.190393768931199,0.239664469742361,0.994504056529704,0.186089788322866,0.0643638704140742,0.430023455824863,0.483988061627813,0.0854883522120111,0.0168416325155785,0,0,0.344048474889596,0,0.461269809890943,0,1.91260089864408,0.330301061295213,0.0152683410947401,0.828954185478499,0,0,3.44780030340643,0.262404580152672,11.0485199553595,1.77882194999161,1.02050458282151,0.0356347438752784,0.827040632865876,1.59625267179044,0.569476082004556,1.44107050952136,2.09769779128199,0.0773166571915861,0.751482194781164,0,0.219943528013078,1.10095098756401,0.0351802990325418,0.0241721053903795,0.703389457950499,0.180621460278586,0,0.122378594871224,0.359988197108291,0.986663775344248,0.666145811916608,0.812832685944468,1.68018539976825,0.073358601296002,0.856722715938878,0.228310502283105,0.249134642943757,0.370222703195307,1.23664980326026,0.1968869571678,0.438286441396861,0.428286367839587,0.142998195498962,1.99207696661007,0.211774671749259,0.0943425893896035,0.594766058683584,0.30987162461266,0.043994720633524,0,0.534205070961569,0.332805071315372,0.496235455167693,0.431696787883222,0.160970314079287,0.72967094646741,3.38770388958595,0.427473860551095,1.17668466064172,1.04283054003724,1.12099245198416,3.03361574200601,1.13901684861488,0.472970828175094,0.95669169838494,0.249619224911152,0.171416817132539,0.105857445306987
"f__Symmetrosporaceae",0,0.078457012095456,0,0,0.0365990347004598,0,0.141331658291457,0.330526255281235,0,0.415676959619952,1.13684408324329,0.0149521531100478,0.0447277200044728,0.551906175950089,0,0.689106811555791,0.190092165898618,0.103368600267542,0,0.14060989542139,0.00698934125458675,0,0.0286008465850589,0.0045903144365389,0,1.05702364394993,0.0244289727616954,0.157043205142252,0,0.0613246116107931,0.200080032012805,0.0205391527599487,0.302101576182137,0,0.212558675050926,1.04149554818149,0,1.11594302938266,0,0,0.673099369698856,0,0.0432689707393585,0.238797583930327,0,0,0.0249227395075267,0.00337018064168239,0.0204255319148936,0,0.0169405387091309,0.0705654053100467,0,0,0.233309404163676,0.0515227845202656,0.00448430493273543,0.0985181232297525,0,0.00865426222414539,0.101108448172558,0.117770217220623,0,0.0214546234713581,0,0.540453335484391,0,0.0112277550103857,0,0,0.00513505186402383,0,0,0,0,0,0.0572562791052752,0,0,0.045273907138186,0.00919413414241714,0,0.0531434341287134,0.0111875594339095,0.302371728243409,0.344469190794358,0,0.0318340988676156,0.00316375601113642,0,0.467453546803786,0.325184764070495,0,0,0.068360826274335,0.00731528895391368,0,0.104745790024978,0.00879236822438124,0.223480789836216,0.611620795107034,2.35022528786783,0.0118028917084686,0,0,0,0.220162224797219,0.848514488323756,0,0.076103500761035,0.23590625482285,0,0,0.0334336342360415,0.0141382723031246,0.0340682338054217,0.0408566272854176,0.0113186191284663,0.0352957786248765,0.0754740715116828,0.00360464277990051,0,0.65992080950286,0,0,0.142630744849445,0.0969655487109286,0.0219506841296554,0.524089394676749,0,0,0.0750967592860031,0,0.074487895716946,0.104625962185188,0,0.0599482551902568,0.180935149033425,0.0154305112642732,0.012692502961584,0.710808401709597,0.0282286520818631
"f__Mrakiaceae",0.0812127774769897,1.37953579601177,0,0.0271591526344378,0.164695656152069,0,0,0.0402379789038025,0,0,0.272466763752525,0,0,0.614895467770479,0,0.0530082162735224,0.13536866359447,0.322266812598808,0,0.307584146234291,0.0244626943910536,0,0,0,0,2.01470296046096,0.0195431782093563,0.357912421021876,0,0.0204415372035977,0.0111155573340447,0.118100128369705,0.0437828371278459,0.194730116229538,0.0531396687627314,0.231625981535631,0.276771004942339,0.947976346609604,0,0,0,0,0,0.14046916701784,0.0682660425199922,0,0,0,0.163404255319149,0.0095297088673941,0,0.0205815765487636,0.132105849812162,0,0.053840631730079,0.240439661094573,0.0269058295964126,0.217560855465703,0,0,0.0561713600958658,1.26930123004449,0,0.11531860115855,0.0684128225175919,1.12123900943777,0,0.0224555100207713,0.684292379471229,0,0.112971141008524,0,0.0329478435636388,0,0.0198815062229114,0,0,0.0666123899045222,0,0,0,0,0.0106286868257427,0.0615315768865022,0.0188982330152131,0,0.107874865156419,0.0136431852289781,0.00316375601113642,0,0,1.28254690164866,0,0,0.00594441967602913,0.06949524506218,0,0,0.149470259814481,0.0153069034134395,0.327653997378768,0.139066585080937,0.00590144585423429,0,0,0.0359660480506402,0,0.0122264335493337,0,0,1.66236744052737,0.0256308025289059,0,0.0111445447453472,0.0282765446062491,0.11680537304716,1.99176058016411,0.282965478211658,0,0.163527154941979,0.731742484319804,0,0.246370435547734,0,0,0.0565995019243831,0.165411818389231,0.0951196312285066,0.0449219481151499,0,0,0.560337357749408,0.746042336386244,0.037243947858473,0.526866452432554,0.136649357748019,0.283965419322269,0.914198647747834,0.329184240304495,0.016923337282112,0.0159989029323703,0.0776287932251235
"f__Tuberaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065992080950286,0,0,0.541165024930074,0,0,0.157260178228202,0.0389901549858661,0,1.23020426899243,0.248432850911402,0,2.66520092830096,0,0.259301014656144,0,0,0,0.00875656742556918,0.955394632751171,0,0,13.3113673805601,0,0.0309597523219814,0,0,0,0,0,0,0,0,0,0,0.238242721684853,0,0,0,0,0,0.0228990153423403,0.00448430493273543,0,0,0,0,0.0130855796911803,0,0,0.332290852228303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143499112571278,0,0,0,0,0,0,0,0,0,0.0295072292711714,0.0758972134880191,0,1.42425550280535,0,0,0.0703279841442363,0,0,0,0,0,0,0,0,0.837577815506508,1.3130029648454,0,2.0798788840026,0,0,0,0,0,0.0228154232261008,0,0,0.0771767347225146,0,0,1.46782313337781,0,0,0,0.0220861992806209,0,1.14185783355622,0,0,0
"f__Leotiaceae",0,0.124223602484472,0,0,0.0548985520506897,0,0,0.080475957807605,0,0,0,0,0,0.131977563814152,0,0,0.253456221198157,0.0304025294904536,0,0.33980724726836,0,0,0.463333714677954,0,0,0.0755016888535665,0,0.734085679850992,0,0.0204415372035977,0.133386688008537,0,0.542907180385289,0,0,0.00821368728849755,0.0164744645799012,0.490094567543315,0,0,10.3104816745779,0,0,1.79800533782835,0.629022820362785,0,0.00498454790150533,0.0438123483418711,1.84851063829787,0,0,0.13525036017759,0,0,0.107681263460158,3.00549576368216,0.031390134529148,2.5655761257748,0,0,0.112342720191732,0,0,0.150182364299507,0.019546520719312,0,0,0.112277550103857,0,0,2.36725890931498,0,0,3.45602211854156,0,0,0.145049240400031,0,0,0.970873786407767,0.0183882682848343,0,0.0442861951072612,0,0,0.237564959168523,0,0,0.42394330549228,0,0,0.347924957362138,0,0,0.0297220983801456,0,0,0,0,0.0183682840961274,0,0.787116871558102,0,0,0.0575681565853859,0,0,0.11981904878347,0,0,1.34268139427211,0,0,2.11003380511906,0,0,0.265568077355214,0.0226372382569327,0,0.433975911192176,0,0,0.208241677665347,0,0,0.287525469775866,0,0,0,0,0,0.179076887528161,0.175896160611391,0,0.0336297735595247,0.21863897239683,0,2.30771672539123,0.0411480300380619,0.02115417160264,0.070852284414783,0
"f__Teratosphaeriaceae",0,0.045766590389016,0,0,0.034311595031681,0,0,0,0.154612609517265,0,0.0328839197632358,0,0,0.0299949008668526,0,0,0.0144009216589862,0,0,0.398394703693939,0,0.682327712252656,2.48255348358311,0,0.225322818268481,0.0675541426584542,0,0.0146086702457909,0,0,0.00889244586723578,0.030808729139923,0,0,0.0619962802231866,0.188914807635444,0,0.0897356250431421,0,0,0.00389074780172749,0,0,0,0.0438853130485664,0,0,0.181989754650849,0.330212765957447,0,0.76797108814727,0,0.00412830780663006,0.0499521292095075,0,0.0400732768490955,0.0269058295964126,0.0123147654037191,0,0,0.0411923307369682,0,0,0,0.254104769351056,0.0120997015406953,0,0.00561387750519284,0,0,0.0462154667762144,0,0,0,0.0835023261362281,0.0920511154429283,0,0.0370068832802901,0,0.0402434730117209,0,0,0.0194859258471949,0,2.305584427856,0,0,0,0,0.137244810430606,0.216197265396751,0,0.09063101846607,0,0.0237776787041165,0.0146305779078274,0,0,0,0.0336751875095668,0,0.0250319853145686,0,0.032527377209151,0,1.87023449863329,0.405561993047509,0,0.242951217952816,0,0.0242520448883304,0.0341744033718745,0,0.133734536944166,0.183797539940619,0,5.4577644615437,0,0.00705915572497529,0,0,0.206581083075107,0,0,0.263115930473609,3.8442381707041,0,0.0219506841296554,0.527832890353012,0.820879814775837,0,0.028883368956155,0,0.0148975791433892,0.026156490546297,0,0.224017164132012,2.56166079421008,0.0514350375475774,0.0761550177695041,0.00685667268530158,0.0846859562455893
"f__Kickxellomycota_fam_Incertae_sedis",0,0.013076168682576,2.72457512813596,0.0108636610537751,0,0,0.455402010050251,0,2.58546641470538,0,0,3.16238038277512,0.0111819300011182,0.00899847026005579,2.98064232292125,3.65756692287305,0,1.92752036969476,0,0.0117174912851159,0.0524200594094007,0,0,0.110167546476934,0.0231100326429211,0.031790184780449,0.381091975082448,0,0.924464487034949,0,0,0.195121951219512,0,1.22923385869896,0,0.0164273745769951,0.385502471169687,0,19.6284829721362,0.339417710061849,0,0.457699689945371,0,0,0.580261361419934,0,0.802512212142359,0.0471825289835535,0.139574468085106,0.414542335731643,0.0338810774182619,0.0352827026550234,0.776121867646452,0.287224742954668,0,1.35104190519808,0.0358744394618834,0.0287344526086778,1.5921765133759,0.103851146689745,0.00374475733972439,1.57026956294164,0,0,1.74941360437842,0,0,0,1.08864696734059,0,0,1.06628242074928,0,0,1.19686667461927,0,0,2.02057582710384,0,0.105639116655767,0.914816347170505,0,0,0.363595681602059,0,0.0148478099480327,5.05813256622318,0.0545727409159125,0.0158187800556821,0.394578829987991,0.0233726773401893,0,0.645746006570749,0,0.00594441967602913,1.75566934893928,0,0,1.00232997757946,0,0,0,4.3198583652995,0.10842459069717,0,1.38109624514458,0.0347624565469293,0,2.04590499328687,0,0.015433119474392,5.41379506749445,0,0,10.2219708751591,0.0924709203290018,0,2.07130730050934,0.0635324015247776,0,0.7029053420806,0,0,0,0,0,0.188227241615332,0.0439013682593107,0.01497398270505,1.44530975934891,0,0.023106695164924,1.46782313337781,0.0223463687150838,0,0.696911724514895,0.135672367009529,0,1.35274148750129,0.016923337282112,0,1.32674664784757
"f__Neodevriesiaceae",0,0.111147433801896,0,0,0.0640483107258046,0,0.0785175879396985,0.379386658235852,0,0,0.286559872222483,0,0,1.17580011398062,0,0,0.190092165898618,0,0,0.102528048744764,0.0139786825091735,0,0.0514815238531061,0,0.109772655053875,0.170872243194914,0,0.237390891494102,0,0,0.12671735360811,0.102695763799743,0.074430823117338,0,0.0442830573022761,0.727732693760883,0,0.846736154253238,0,0.0678835420123699,0.112831686250097,0,0.865379414787171,0.572411855597696,0.0487614589428516,0,0.0249227395075267,0.333647883526557,0.374468085106383,0.0095297088673941,0.0564684623637698,0.335185675222722,0.0206415390331503,0.0707655163801357,0,0,0.0269058295964126,0.283239604285538,0,0.0173085244482908,0.33328340323547,0.039256739073541,0,0.0992276335550311,0,0.141163184641446,0.598418465484078,0.134733060124628,0.0933125972006221,0.281293952180028,0.128376296600596,0,0.38219498533821,0.0345602211854156,0,0.444011262724713,0.125963814031605,0.0296055066242321,0.344053851907255,0.65898687056693,0,0.107347328244275,0.0761722555844892,0,0.453557592365114,0.635486265775798,0.143833153541891,0.168265951157397,0.00316375601113642,0,1.01671146429824,0.125071063104036,0.0679732638495525,0,0.109971764006539,0,0,0.048344210780759,0,0.17449869891321,0,0.578516993936697,0.0177043375627029,0,0,0,0.18539976825029,0.970778823817093,0,0.437595129375951,0.348347553850563,0,0,0.349195735354211,0.113106178424996,0.253078308268847,0.0612849409281264,0,0.0282366228999012,0.179250919840247,0.00720928555980102,0,0.0645255902625018,0,0,0.0860312429250623,0.0912616929044034,0.0439013682593107,0.550293864410587,0,0,0.554560683958177,0,0.037243947858473,0.179358792317465,0.0204974036622028,0.00631034265160598,0.0603117163444751,0.020574015019031,0.0465391775258081,0.372545882568052,0
"f__Hygrophoraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044860931113548,0,0,0,0,0,0,0,0,0,0.0134529147982063,0,0,0,0,0,0,0,0,0.0120997015406953,0,0.0112277550103857,0,0.787623066104079,0,0,0,0,0,0,0,0,0,0,0,0,12.0068732174806,0,0,0,0,0.0545727409159125,0.00632751202227284,0,0,0,0,0,0.00297220983801456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148593929937962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011553347582462,0,0.0148975791433892,0,0,0,0,0,0,0.00914223024706877,0
"f__Thelebolaceae",0,0,0.0899199712256092,0,0.141821259464282,0,0,0,0,0.133610451306413,0.0751632451731103,0.0224282296650718,0.592642290059264,0.116980113380725,0.197976242850858,0,2.97235023041475,0.948558920102152,0,0.0966693031022058,0,0,0.0629218624871296,1.27151709892128,0.0577750816073028,0,0.0781727128374252,0.0876520214747453,0.0338218714768884,0.0408830744071954,0.291227602151972,2.19255455712452,0.0700525394045534,1.21097791030244,0.0974227260650075,0.0147846371192956,0.14497528830313,0.0483191827155381,0.185758513931889,0,0,0,0,0,15.081919251024,0,1.47044163094407,4.10488002156916,0.0578723404255319,0.0333539810358794,0.293636004291603,0.152891711505101,0.189902159104983,0.187320484535653,0.0897343862167983,1.33959239752691,0.116591928251121,0.0164196872049587,0,0.0519255733448723,0.0262133013780707,0.287882753205967,0,0.00536365586783952,0.371383893666927,0.371057513914657,0,0.0785942850726997,0,0,0.0205402074560953,0.115273775216138,0,0,0.0437393136904052,0,0,1.99837169713567,0,0,0.147106146278674,0.0477099236641221,0.00885723902145223,2.69620182357219,0.0377964660304262,0.225686711210097,0.599304806424548,0.177361407976716,0.104403948367502,0.291645222165037,0,0,0.143499112571278,0,0.0297220983801456,1.06071689831748,0,0,2.04422561216864,0.150007653451707,0.939274792485802,0.147410580185793,0.359988197108291,0,0,1.06459502229895,0.0579374275782155,0.0171170069690671,1.3681989642606,0,1.42425645435104,0.0170872016859372,0.0562113546936481,0,0.424148169093737,0.26281208935611,0.0408566272854176,0.21505376344086,0.0352957786248765,0,0.0180232138995026,0.0442673749446658,0.00293298137556827,0,0.0797321001435178,0.169798505773149,0.233858088067534,0.0731689470988512,0.273275184367162,0,0,0.109756802033389,0.13343846667071,0.0595903165735568,0.332561094088633,0.0888220825362121,0.473275698870449,0.146017839570835,1.71278675033433,0.0803858520900322,0.0571389390441798,0.112914608327452
"f__Orbiliaceae",0,0.03269042170644,0,0.0108636610537751,0.0274492760253448,0,0.141331658291457,0,0.266277271946401,0,0,0,0,0.158972974594319,0,0,0,0.224978718229357,0,0.506781498081261,0,0,0.0114403386340236,0,0,0.0516590502682297,0.0219860754855258,2.21321354223732,0.157835400225479,0,0.0155617802676626,0,0.0175131348511384,0.206900748493884,0.0265698343813657,0.00657094983079804,0.230642504118616,0.144957548146614,0,0,0,0,0,0,0.156036668617125,0,0.194397368158708,0.0606632515502831,0.25531914893617,0.0190594177347882,0,0.0058804504425039,0.107336002972382,0,0,0.171742615067552,0,0.102623045030992,0,0,0,0.170112535985344,0,0.230637202317099,0.840500390930414,0,0.106860440265014,0.0842081625778925,0.217729393468118,0.393811533052039,0.0256752593201191,0,0.0922539619781885,0,0.10338383235914,0,0,0.177633039745393,0,0,0.0183882682848343,0,0.162973197994721,0.195782290093416,0,0.109873793615442,0.910943305765312,0.036381827277275,0.0316375601113642,0,0,0.00909607731665719,0.135946527699105,0,0,0.0841258229700073,0,0,0.00879236822438124,0,0,0.0389386438226623,0.100324579521983,0,0,0.201409869083585,0,0.102702041814403,0.364426826929224,0,0.368190136031925,0.102523210115623,0,0.100300902708124,0,0.0827371392417384,0.156617071260767,0.373514431239389,0,0,0,0.0590231665928877,0,0,0,0.00452796015395064,0.0684462696783025,0,0.393067046007562,0,0,0.0924267806596962,0.0727846181840238,0,6.19908825947239,0.239136376059033,0,0.0634860172047107,0.0720090525666084,0,3.01007930884739,0.36697247706422
