"","01m01_B","01m01_L","01m01_S","01m02_B","01m02_L","01m02_S","01m03_B","01m03_L","01m03_S","01m04_B","01m04_L","01m04_S","01m05_B","01m05_L","01m05_S","01m06_B","01m06_L","01m06_S","02m01_B","02m01_L","02m01_S","02m02_B","02m02_L","02m02_S","02m03_B","02m03_L","02m03_S","02m04_L","02m04_S","02m05_B","02m05_L","02m06_B","02m06_L","02m06_S","02m07_B","02m07_L","02m07_S","02m08_L","02m08_S","02m09_B","02m09_L","02m09_S","02m10_B","02m10_L","02m10_S","02m11_B","02m11_S","04m01_B","04m01_L","04m01_S","04m02_B","04m02_L","04m02_S","04m03_B","04m03_L","04m03_S","04m04_B","04m04_L","04m04_S","04m05_B","04m05_L","04m05_S","04m06_B","04m06_L","04m06_S","04m07_L","04m07_S","04m08_L","04m08_S","04m09_B","04m09_L","04m09_S","04m10_B","04m10_L","04m10_S","04m11_B","04m11_L","04m11_S","04m12_B","04m12_L","04m12_S","04m13_B","04m13_L","04m13_S","04t01_B","04t01_L","04t01_S","04t02_B","04t02_L","04t02_S","04w01_B","04w01_L","04w01_S","04w02_B","04w02_L","04w02_S","04w03_B","04w03_L","04w03_S","04w04_L","04w04_S","20m01_L","20m01_S","20m02_B","20m02_L","20m02_S","20m03_B","20m03_L","20m03_S","20m04_B","20m04_L","20m04_S","20m05_B","20m05_L","20m05_S","sfm01_B","sfm01_L","sfm01_S","sfm02_B","sfm02_L","sfm02_S","sfm03_B","sfm03_L","sfm03_S","sfm04_B","sfm04_L","sfm04_S","sfm05_B","sfm05_L","sfm05_S","sfm06_B","sfm06_L","sfm06_S","sfm07_B","sfm07_L","sfm07_S","Sft01_B","Sft01_L","Sft01_S","Sft02_B","Sft02_L","Sft02_S"
"p__Basidiobolomycota",0,0,0.0989119683481701,0.00543183052688756,0,0,0,0,0,0,0,0,0,0,0.131984161900572,0,0,0,0,0.0263643553915107,0,0,0,0,0,0.0158950923902245,0.00977158910467815,0,0,0,0,0,0.00437828371278459,0.0669384774539037,0,0,0.0626029654036244,0,0,0,0,0,0,0,0.190169689877121,0,0.0947064101286013,0,0,0,0,0,0,0,0,0.211815891916648,0.20627802690583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914549286253927,0,0,0.214639923025683,0,0,0,0,0,0.0783129160373665,0,0,0.0479443845139638,0,0,0.0428890032595642,0,0,0.154827989879536,0,0,0.021945866861741,0,0.0161147369269197,0.0615465775706687,0,0,0,0.04131012097964,0,0,0,0,0,0,0,0,0.0711966736914051,0,0.0074296964968981,0.0989679061218719,0,0,0,0,0,0.0252324994593036,0,0,0,0,0,0,0,0,0,0,0.011553347582462,0.0181961545460059,0.0148975791433892,0,0.102487018311014,0.217706821480406,0,0.257175187737887,0,0,0
"p__Mucoromycota",0,0,0.629439798579264,0,0,0,0.235552763819095,0,0.197560556605394,0,0,0.62799043062201,0.995191770099519,0,0,0,0,0.152012647452268,0,0,0.0314520356456404,0,0,0.045903144365389,0,0.0278164116828929,0,0,0.0789177001127396,0.0204415372035977,0,0.0770218228498075,0,0.0486825290573845,0,0,0.448105436573311,0,0,0,0,0,0,0,0.0146284376828555,0,0.014953643704516,0,0,0.166769905179397,0,0.00294022522125195,0.0165132312265202,0,0,0.143118845889627,0.031390134529148,0,0,0.0259627866724362,0,0.235540434441246,0,0,0.215011727912432,0,0,0,0,0,0.0154051555920715,0,0,0,0.322080400811165,0,0,0.0888165198726963,0,0,0.220659219418011,0.155057251908397,0,0.206969849527326,0,0.0148478099480327,0,0.07276365455455,0,0,0,0,0,0,0.0178332590280874,0.102414045354792,0,0,0.237393942058293,0,0,0.0723146242420871,0.100324579521983,0,0,0.0791253057114084,0.0695249130938586,0,0.0831148903522793,0,0,0.94549182662186,0.168634064080944,0,0.0848296338187473,0,0.0170235947022573,0,0,0,0.0180232138995026,0,0.00586596275113653,0,0,0.00452796015395064,0.256673511293634,0,0,0,0,0.00577667379123101,0.109176927276036,0.0223463687150838,0.00747328301322771,0.0136649357748019,0.0283965419322269,0,0.0822960600761239,0,0.00228555756176719,0.225829216654905
"p__Chytridiomycota",0,0,0.278751910799389,0,0,0,0,0,0,0,0,0.149521531100478,0.0670915800067092,0,0,0,0,0,0,0,0,0,0,0.12393848978655,0,0,0,0,0,0,0,0.0410783055198973,0,0,0.0354264458418209,0.00164273745769951,0.0691927512355848,0,0,0,0,0,0,0,0,0,0.0348918353105373,0,0,0,0,0,0,0,0,0.0114495076711701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238578074674937,0,0,0.0518096365924062,0,0,0,0,0,0,0,0,0,0,0.00632751202227284,0,0,0,0,0,0.0208054688661019,0,0,0,0,0.0183682840961274,0,0.0222506536129499,0,0,0,0,0,0,0,0,0,0.27054736002734,0,0,0.0706913615156228,0,0,0,0,0,0,0,0,0,0,0,0,0.0219506841296554,0,0,0,0,0,0,0,0.0273298715496037,0,0,0,0.00423083432052801,0,0
"p__Chlorophyta",0.0270709258256632,0,0,0.0706137968495383,0,0,0.471105527638191,0,0,0,0.0140931084699582,0,0.2460024600246,0,0,0.265041081367612,0,0,0,0,0,0.0389901549858661,0,0,0,0,0,0.0292173404915818,0,0.408830744071954,0,0.133504492939666,0,0,0.123992560446373,0,0,0,0,0,0,0,0,0,0,0.601787125402711,0,0.0269614451334592,0.0170212765957447,0,0.0282342311818849,0,0,0.187320484535653,0,0,0.031390134529148,0.00820984360247937,0,0.0519255733448723,0,0,0,0,0,0,0,0,0,0.112517580872011,0,0,0,0,0,0,0,0,0,0,0,0.0715648854961832,0,0,0.359066427289048,0,0,0.341079630724453,0.230954188812959,0,0.204510926726657,0,0,0,0,0,0.079155672823219,0,0,0.027552426144191,0,0,0.0118028917084686,0.032527377209151,0.00822402236934084,0,0.903823870220162,0,0,0.76103500761035,0,0,0.168634064080944,0,0,0.0438020148926851,0.0170235947022573,0,0.134123958774531,0,0,0,0,0,0.0398660500717589,0,0,0,0,0,0.6900878293601,0,0,0.0521415270018622,0,0,0.0283965419322269,0.0380916103228264,0.00514350375475774,0.016923337282112,0.0297122483029735,0
"p__Dinophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608050589809072,0,0,0,0,0,0,0,0,0.0390863564187126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199921981665691,0,0.0498454790150533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874786273808104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548646671543526,0,0,0.672616169165165,0,0,0,0,0,0,0,0,0,0.0255738124160859,0,0,0,0,0,0.254488901456242,0,0.0340471894045147,0,0,0,0,0,0,0,0,0,0,0.0146337894197703,0,0,0,0,0,0.0297951582867784,0,0,0.0283965419322269,0.107926229248008,0,0,0,0
"p__Stramenopila_phy_Incertae_sedis",0,0,0,0,0,0,0,0,0,0,0,0,0.570278430057028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337018064168239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18655501279367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032527377209151,0,0,0.718424101969872,0,0,0.570776255707762,0,0,0,0,0,0,0,0,0.0352957786248765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446927374301676,0,0,0,0,0,0,0,0
"p__Heterolobosa_phy_Incertae_sedis",0.0270709258256632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572016931701178,0.0183612577461556,0,0,0,0.0109565026843432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243807294714258,0,0.0348918353105373,0,0,0,0,0,0.181645543491723,0,0,0.0286237691779254,0.0134529147982063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477156149349875,0,0,0.0518096365924062,0,0,0.0229853353560428,0.0238549618320611,0,0.0167813391508642,0,0,0.107874865156419,0,0,0.0257334019557386,0,0,0,0,0,0.00731528895391368,0,0,0.00439618411219062,0.0183682840961274,0,0,0.0118028917084686,0,0,0,0.0926998841251448,0,0,0,0,0.0939796092726548,0,0,0,0,0,0,0,0,0.00720928555980102,0,0,0,0,0,0,0.0219506841296554,0,0,0,0,0,0,0,0,0,0,0,0,0.0137133453706032,0
"p__Glaucocystophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045903144365389,0,0,0,0,0,0,0,0,0,0.0243412645286923,0,0,0,0,0,0,0,0,0,0,0,0,0.0199381916060213,0,0,0,0,0,0.0123849234198902,0,0,0.0400732768490955,0,0,0,0,0,0,0,0,0.273651290070367,0,0,0,0,0,0,0,0,0,0,0,0,0.0148027533121161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659427616828593,0,0,0,0,0,0,0,0,0,0.0191803593120644,0,0,0.393005638776556,0,0,0,0,0,0,0,0,0.0216278566794031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220861992806209,0,0,0,0,0.0352858151023289
"p__Calcarisporiellomycota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219285754969528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p__Olpidiomycota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21115446408079,0,0,0,0,0.135287485907554,0,0,0.0770218228498075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224215246636771,0,0,0.0605798355690177,0,0.039256739073541,0,0,0,0,0.0213720880530028,0.067366530062314,0.435458786936236,0,0,0,0,0,0,0,0.160317581494771,0.0370068832802901,0,0,0,0,0,0.0111875594339095,0.188982330152131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791313140194311,0,0,0,0,0,0,0,0,0,0.012786906208043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819366852886406,0,0,0.015775856629015,0,0,0,0,0
"p__Apicomplexa",0,0,0,0,0,0,0.0157035175879397,0,0,0,0,0,0,0,0,0,0,0.145932141554177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177132229209105,0,0,0,0,0,0,0,0,0,0,0,0.00996909580301067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740137665605803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219506841296554,0,0,2.13299874529486,0,0,0,0,0,0,0.0126972034409421,0,0,0.011427787808836,0
"p__Glomeromycota",0,0,0,0,0,0,0,0,0.0257687682528775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988467874794069,0,0,0,0,0,0,0,0,0,0,0,0,0.0428836899032735,0,0,0,0,0,0.852988321502175,0,0,0,0,0,0,0,0,0.0879593432369038,0,0,0,0,0,0,0,0,0,0,0,0,0.0148027533121161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113288773082588,0,0,0,0,0,0,0,0,0.052845302330756,0.2065506048982,0,0,0,0,0,0,0,0,0.0427180042148431,0,0,0.141382723031246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874395638308816,0,0,0.437544107268878
"p__Neocallimastigomycota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915960613693611,0.00448430493273543,0.0369442962111572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365764447695684,0,0,0.0483580252340968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p__Entorrhizomycota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198688654877806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148027533121161,0.224382946896036,0,0,0,0,0,0,0,0.0958887690279276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398701372671869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p__Variosea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658978583196046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973208152049462,0,0,0,0,0,0.117770217220623,0,0,0,0,0,0,0,0,0,0,0,0,0.00795260248916458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295072292711714,0,0,0,0,0,0,0,0,0.0313265364242183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545884636380178,0,0,0,0,0,0,0,0,0
"p__Apusozoa_phy_Incertae_sedis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367225154923112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190594177347882,0,0,0,0,0,0.0400732768490955,0.0179372197309417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139066585080937,0,0,0,0,0,0,0,0,0,0.0398701372671869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p__Haplosporidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134529147982063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551648048545028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p__Hypochytriomycota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159052049783292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unclassified_Phylum",7.82349756361668,0.6538084341288,5.21535833108533,2.68875611080934,1.45481162934328,6.25186957822315,13.3793969849246,2.20734055700859,7.10359044837657,7.45249406175772,0.986517592897073,9.26285885167464,6.79861344067986,1.77269864123099,9.11790585129785,10.2040816326531,2.74481566820277,7.24188252462605,5.43130990415335,1.73418871019715,2.799231172462,0.682327712252656,0.96098844525798,1.64792288271747,0.745298552734206,0.353665805682496,4.16269695859289,0.858259376940214,4.50958286358512,14.9427636958299,1.23160375261216,2.93709884467266,1.08581436077058,4.91693543479584,7.65211230183332,0.712948056641588,4.98187808896211,1.07452658705506,3.86996904024768,3.0773872378941,0.490234223017664,5.9648604754171,0.89783114284169,0.273914875684787,2.74039399258826,0.69296699288797,6.73910876283521,0.711108115394985,0.551489361702128,5.646352503931,2.03286464509571,0.690952926994208,12.1124551046526,1.73583649003039,0.897343862167983,7.02999771009847,2.95067264573991,1.32178481999918,0.808211428109593,17.2652531371701,1.45671060515279,8.59722585710547,12.4912770411724,0.488092683973396,5.96168881939015,0.746148261676212,17.5464842915153,1.30803345870993,10.8242612752722,6.41350210970464,1.15538666940536,4.32276657060519,1.62762347204375,0.207361327112494,3.36395085291662,3.32466969893871,0.202305519505306,3.34542224853823,1.34629768137622,0.166004326173349,3.94888061416816,0.0596374045801527,1.79979096915909,5.68887397214298,1.02050458282151,0.302895322939866,17.9671580966079,1.31429351039156,1.16742596810934,2.02436095385143,1.01671146429824,0.206935758953951,3.28915071183112,2.30857142857143,1.04919007281914,5.10607168983175,3.00791556728232,59.4553218918701,10.8805556776718,0.575539568345324,1.8348623853211,0.814930188574289,4.91000295072293,6.25609888322672,1.39397179160327,1.61127895266868,2.41019698725377,0.454823328035212,11.0734607761652,8.31430745814307,0.575434883259475,2.40644757076949,1.68634064080944,0.479215424049928,7.8891559451435,1.35786246167324,0.892036362398284,2.63723825693265,1.39771283354511,0.286172521148464,7.7283541201067,1.04766120702376,0.387153541575011,0,2.87035560516664,2.08738963097125,2.08761122518823,2.67798346381796,1.15299666828885,14.628499263313,6.46173149309912,0.872277742475882,2.61418086977619,4.57355679702048,0.967790150212989,4.20880021863897,4.69805010412065,2.49500047614513,12.930768439461,0.685395159925537,1.02164423010994,5.2787579393084
