"","Row.names","siteid","Sample","substrate","Site","sticID","n_wet","n_total","prc_missing","prc_wet","tempC_mean","LeafSpecies1","LeafSpecies2","LeafSpecies3","Elm","Populus","Oak","Locust","Graminales","Elderberry","Rubrus","Forb","Shrub","Unknown","Rip_type","Sediment.Texture.Description","Percent.Rocks","Percent.Leaf.Litter","Percent.Sediment","FlowStag","project","date","rType","rep","sublocation","month","time_cst","sub_watershed","burn_area","stream_order","elevation","flow_state","conductivity","canopy_cover_percent","long","lat","stic_sublocation","stream_temp_C_1wk_avg","stream_temp_C_2wk_avg","stream_temp_C_3wk_avg","percent_wet_1wk_avg","percent_wet_2wk_avg","percent_wet_3wk_avg","twi","distance_from_outlet","drainage_area","wetted_width","slope_percent","weather","pH","crewBGC","crewMicro","alpha.cent","page.rank","imp.closeness.cent","betweenness.cent","n.nodes.in.paths","n.paths","upstream.network.length","path.length.mean","path.length.var","path.length.skew","path.length.kurt","path.degree.mean","path.degree.var","path.degree.skew","path.degree.kurt","in.eccentricity","mean.efficiency","W_Chl.a_ug_per_mL","rock_area","B_Chl.a_ug_per_cm2","Biofilm_B_Glucosidase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_Phospahtase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1_cm_2.","Water_B_Glucosidase_Activity_.umoles_hr_1_mL_1.","Water_Phospahtase_Activity_.umoles_hr_1_mL_1.","Water_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_DW.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_DW.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_OM.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_OM.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_OM.","Sediment_B_Glucosidase_Activity_.umolperhperg_DW.","Sediment_B_Glucosidase_Activity_.umolperhperg_OM.","Sediment_Phosphatase_Activity_.umolperhperg_DW.","Sediment_Phosphatase_Activity_.umolperhperg_OM.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Sediment_Phenol_Oxidase_Activity_.umolperhperg_DW.","Sediment_Phenol_Activity_.umolperhperg_OM.","Sediment_Peroxidase_Activity_.umolperhperg_DW.","Sediment_Peroxidase_Activity_.umolperhperg_OM.","p__Ascomycota","p__Ochrophyta","p__Basidiomycota","p__Blastocladiomycota","p__Mortierellomycota","p__Kickxellomycota","p__Rozellomycota","p__Bacillariophyta","p__Oomycota","p__Aphelidiomycota","p__Basidiobolomycota","p__Mucoromycota","p__Chytridiomycota","p__Chlorophyta","p__Dinophyta","p__Stramenopila_phy_Incertae_sedis","p__Heterolobosa_phy_Incertae_sedis","p__Glaucocystophyta","p__Calcarisporiellomycota","p__Olpidiomycota","p__Apicomplexa","p__Glomeromycota","p__Neocallimastigomycota","p__Entorrhizomycota","p__Variosea","p__Apusozoa_phy_Incertae_sedis","p__Haplosporidia","p__Hypochytriomycota","Unclassified_Phylum","f__Pleosporaceae","f__Naviculaceae","f__Cladosporiaceae","f__Mycosphaerellaceae","f__Phallaceae","f__Phaeosphaeriaceae","f__Helotiales_fam_Incertae_sedis","f__Didymosphaeriaceae","f__Cucurbitariaceae","f__Helotiaceae","f__Gnomoniaceae","f__Phacidiaceae","f__Didymellaceae","f__Chaetomellaceae","f__Calloriaceae","f__Blastocladiales_fam_Incertae_sedis","f__Sporocadaceae","f__Cylindrosympodiaceae","f__Eustigmataceae","f__Venturiaceae","f__Mortierellaceae","f__Sebacinaceae","f__Inocybaceae","f__Hyaloscyphaceae","f__Filobasidiaceae","f__Xylariaceae","f__Verrucariaceae","f__Helicogoniaceae","f__Saccotheciaceae","f__Phanerochaetaceae","f__Piskurozymaceae","f__Tubulicrinaceae","f__Coniothyriaceae","f__Leptosphaeriaceae","f__Tricholomataceae","f__Thelephoraceae","f__Cystofilobasidiaceae","f__Microsporomycetaceae","f__Hymenogastraceae","f__Discosiaceae","f__Dictyosporiaceae","f__Russulaceae","f__Sporormiaceae","f__Psathyrellaceae","f__Symmetrosporaceae","f__Mrakiaceae","f__Tuberaceae","f__Leotiaceae","f__Teratosphaeriaceae","f__Kickxellomycota_fam_Incertae_sedis","f__Neodevriesiaceae","f__Hygrophoraceae","f__Thelebolaceae","f__Orbiliaceae","f__Lentitheciaceae","f__Sebacinales_fam_Incertae_sedis","f__GS11_fam_Incertae_sedis","f__Trichomeriaceae","f__Corticiaceae","f__Bacillariophyta_fam_Incertae_sedis","f__Strophariaceae","f__Nectriaceae","f__Pezizomycotina_fam_Incertae_sedis","f__Mortierellales_fam_Incertae_sedis","f__Cylindriaceae","f__Auriculariales_fam_Incertae_sedis","f__Dothioraceae","f__Gomphonemataceae","f__Neopyrenochaetaceae","f__Rhynchogastremataceae","f__Bulleribasidiaceae","f__Dothideales_fam_Incertae_sedis","f__Pythiaceae","f__Botryosphaeriaceae","f__Erythrobasidiaceae","f__Aliquandostipitaceae","f__Amniculicolaceae","f__Tricladiaceae","f__Debaryomycetaceae","f__Rutstroemiaceae","f__Ascobolaceae","f__Irpicaceae","f__Pannariaceae","f__Orbiliales_fam_Incertae_sedis","f__Sordariales_fam_Incertae_sedis","f__Diaporthaceae","f__Amphisphaeriaceae","f__Nothodactylariaceae","f__Fragilariaceae","f__Trematosphaeriaceae","f__Discinellaceae","f__Gastrosporiaceae","f__Niessliaceae","f__Massariaceae","f__Melanommataceae","f__Periconiaceae","f__Lycoperdaceae","f__Basidiomycota_fam_Incertae_sedis","f__Aphelidiomycota_fam_Incertae_sedis","f__Serendipitaceae","f__Bionectriaceae","f__Pseudeurotiaceae","f__Phaeotremellaceae","f__Geastraceae","f__Extremaceae","f__Hebelomataceae","f__Meruliaceae","f__Sympoventuriaceae","f__Pezizaceae","f__Chaetomiaceae","f__Lagenaceae","f__Bacillariophyceae_fam_Incertae_sedis","f__Hydnodontaceae","f__Catenariaceae","f__Tarzettaceae","f__Russulales_fam_Incertae_sedis","f__Hypocreaceae","f__Crepidotaceae","f__Physalacriaceae","f__Pleosporales_fam_Incertae_sedis","f__Pyxidiophoraceae","f__Ganodermataceae","f__Lasiosphaeriaceae","f__Acrocalymmaceae","f__Lophiostomataceae","f__Clavicipitaceae","f__Pyronemataceae","f__Chaetosphaeriaceae","f__Sporidiobolaceae","f__Hypocreales_fam_Incertae_sedis","f__Hydnaceae","f__Massarinaceae","f__Podoscyphaceae","f__Sclerococcaceae","f__Trichosporonaceae","f__Schizoporaceae","f__Pezizales_fam_Incertae_sedis","f__Buckleyzymaceae","f__Aspergillaceae","f__Agaricales_fam_Incertae_sedis","f__Taphrinaceae","f__Stephanosporaceae","f__Bartaliniaceae","f__Schizosaccharomycetaceae","f__Stachybotryaceae","f__Valsariaceae","f__Pestalotiopsidaceae","f__Cordycipitaceae","f__Amorosiaceae","f__Agaricomycotina_fam_Incertae_sedis","f__Dermateaceae","f__Cystobasidiales_fam_Incertae_sedis","f__Polyporaceae","f__Cystobasidiaceae","f__Hyaloriaceae","f__Sclerotiniaceae","f__Strelitzianaceae","f__Schizoparmaceae","f__Agaricaceae","f__Exidiaceae","f__Bolbitiaceae","f__Peniophoraceae","f__Tzeananiaceae","f__Plectosphaerellaceae","f__Nigrogranaceae","f__Herpotrichiellaceae","f__Microbotryaceae","f__Magnaporthaceae","f__Geastrales_fam_Incertae_sedis","f__Omphalotaceae","f__Orbiliomycetes_fam_Incertae_sedis","f__Dothideomycetes_fam_Incertae_sedis","f__Cystofilobasidiales_fam_Incertae_sedis","f__Chrysozymaceae","f__Chaetothyriales_fam_Incertae_sedis","f__Aplosporellaceae","f__Aphelidiomycetes_fam_Incertae_sedis","f__Hysteriaceae","f__Kondoaceae","f__Neocelosporiaceae","f__Geminibasidiaceae","f__Trichosphaeriaceae","f__Botryochloridaceae","f__Pleurochloridaceae","f__Thalassiosiraceae","f__Onygenales_fam_Incertae_sedis","f__Acrospermaceae","f__Steccherinaceae","f__Basidiobolomycota_fam_Incertae_sedis","f__Cunninghamellaceae","f__GS08_fam_Incertae_sedis","f__Phaeoseptaceae","f__Bulleraceae","f__Gelatinodiscaceae","f__Lipomycetaceae","f__Microstromataceae","f__Naviculisporaceae","f__Laboulbeniomycetes_fam_Incertae_sedis","f__Malasseziaceae","f__Cyphellophoraceae","f__Mollisiaceae","f__Libertasomycetaceae","f__Stictidaceae","f__Pulvinulaceae","f__Apiosporaceae","f__GS13_fam_Incertae_sedis","f__Cryptocoryneaceae","f__Candelariaceae","f__Chlamydomonadaceae","f__Tubeufiaceae","f__Lophiotremataceae","f__Xylariales_fam_Incertae_sedis","f__Eunotiaceae","f__Physciaceae","f__Saccharomycetaceae","f__Cryphonectriaceae","f__Sclerodermataceae","f__Ascodesmidaceae","f__Fomitopsidaceae","f__Gomphaceae","f__Suessiaceae","f__Torulaceae","f__Entolomataceae","f__GS05_fam_Incertae_sedis","f__Trimorphomycetaceae","f__Tremellaceae","f__Hymenochaetaceae","f__Phaffomycetaceae","f__Bombardiaceae","f__Atheliaceae","f__Dothideaceae","f__Eustigmatophyceae_fam_Incertae_sedis","f__Basidiobolales_fam_Incertae_sedis","f__Hyponectriaceae","f__Pseudoperisporiaceae","f__Borghiellaceae","f__Microstromatales_fam_Incertae_sedis","f__Sakaguchiaceae","f__Hyphodermataceae","f__Capnodiales_fam_Incertae_sedis","f__Thyridiaceae","f__Capnodiaceae","f__Saksenaeaceae","f__Melanogastraceae","f__Ploettnerulaceae","f__Aphelidiales_fam_Incertae_sedis","f__Peronosporales_fam_Incertae_sedis","f__Helminthosphaeriaceae","f__Stramenopila_fam_Incertae_sedis","f__Acrospermales_fam_Incertae_sedis","f__Agaricomycetes_fam_Incertae_sedis","f__Kornmanniaceae","f__Heterolobosa_fam_Incertae_sedis","f__Pluteaceae","f__Hamatocanthoscyphaceae","f__Sclerogastraceae","f__Glaucocystophyta_fam_Incertae_sedis","f__Podosporaceae","f__Ramicandelaberaceae","f__Cortinariaceae","f__Eurotiomycetes_fam_Incertae_sedis","f__Halosphaeriaceae","f__Ophiocordycipitaceae","f__Calcarisporiellaceae","f__Tremellales_fam_Incertae_sedis","f__Phaeococcomycetaceae","f__Mucoraceae","f__Radulomycetaceae","f__Ochrophyta_fam_Incertae_sedis","f__Saccharomycetales_fam_Incertae_sedis","f__Mycosphaerellales_fam_Incertae_sedis","f__Roccellaceae","f__Neoschizotheciaceae","f__Blastocladiomycota_fam_Incertae_sedis","f__Typhulaceae","f__Oocystaceae","f__Planistromellaceae","f__Tubeufiales_fam_Incertae_sedis","f__Saprolegniaceae","f__Mortierellomycota_fam_Incertae_sedis","f__GS19_fam_Incertae_sedis","f__Paraphysodermataceae","f__Cryptococcaceae","f__Spiculogloeaceae","f__Dissoconiaceae","f__Phaeomoniellaceae","f__Chionosphaeraceae","f__Xenasmataceae","f__Microascaceae","f__Olpidiomycota_fam_Incertae_sedis","f__Acarosporaceae","f__Mycenastraceae","f__Neophaeosphaeriaceae","f__Geoglossaceae","f__Microdochiaceae","f__Wiesneriomycetaceae","f__Endogonomycetes_fam_Incertae_sedis","f__Hypoxylaceae","f__Lachnaceae","f__Arthoniaceae","f__Lyophyllaceae","f__Oomycetes_fam_Incertae_sedis","f__Incrustoporiaceae","f__GS16_fam_Incertae_sedis","f__Sarcinofilaceae","f__Aporpiaceae","f__Pycnoraceae","f__Tremellodendropsidales_fam_Incertae_sedis","f__Peronosporaceae","f__GS07_fam_Incertae_sedis","f__Cryptosporidiidae","f__Dothidotthiaceae","f__Tulasnellaceae","f__Chaetosphaeriales_fam_Incertae_sedis","f__Graphostromataceae","f__Dacryobolaceae","f__Ophioceraceae","f__Olpidiaceae","f__Mortierellomycetes_fam_Incertae_sedis","f__Kriegeriaceae","f__Microsphaeropsidaceae","f__Sordariaceae","f__Phomatosporaceae","f__Mycocaliciales_fam_Incertae_sedis","f__Pythiogetonaceae","f__Elsinoaceae","f__Clavariaceae","f__Mucorales_fam_Incertae_sedis","f__Onygenaceae","f__Asterinales_fam_Incertae_sedis","f__Stereaceae","f__Tilletiaceae","f__Pervetustaceae","f__Endosporiaceae","f__Tubakiaceae","f__Trebouxiophyceae_fam_Incertae_sedis","f__Diversisporales_fam_Incertae_sedis","f__Cyphellaceae","f__Peridiniaceae","f__Microthyriales_fam_Incertae_sedis","f__Sirobasidiaceae","f__Colacogloeaceae","f__Coniochaetaceae","f__Thelebolales_fam_Incertae_sedis","f__Microbotryomycetes_fam_Incertae_sedis","f__Reticulascaceae","f__Testudinaceae","f__Castanediellaceae","f__Tylosporaceae","f__Lachnocladiaceae","f__Tremellomycetes_fam_Incertae_sedis","f__Fenestellaceae","f__Mytilinidales_fam_Incertae_sedis","f__Anteagloniaceae","f__Dacrymycetaceae","f__Glomerellaceae","f__Rickenellaceae","f__Myriangiales_fam_Incertae_sedis","f__Mytilinidiales_fam_Incertae_sedis","f__Erysiphaceae","f__Trichomonascaceae","f__Marasmiaceae","f__Dactylosporaceae","f__Naohideaceae","f__Neocallimastigomycota_fam_Incertae_sedis","f__Geoglossales_fam_Incertae_sedis","f__Porodiplodiaceae","f__Clathraceae","f__Boletaceae","f__Leptomitales_fam_Incertae_sedis","f__Pterulaceae","f__Boletinellaceae","f__Panaceae","f__Schizophyllaceae","f__Pisorisporiales_fam_Incertae_sedis","f__Lopadostomataceae","f__Auriculariaceae","f__Tubariaceae","f__Cyclothyriellaceae","f__Glomerellales_fam_Incertae_sedis","f__Goniaceae","f__Myrmecridiaceae","f__Gloeophyllaceae","f__Wallemiaceae","f__Pythiales_fam_Incertae_sedis","f__Limnoperdaceae","f__Pilobolaceae","f__Morchellaceae","f__Glomosporiaceae","f__Entorrhizaceae","f__Bloxamiaceae","f__Gymnoascaceae","f__Teichosporaceae","f__Erythrobasidiales_fam_Incertae_sedis","f__Melampsoraceae","f__Amanitaceae","f__Fuscostagonosporaceae","f__Schizothyriaceae","f__Naemateliaceae","f__Juglanconidaceae","f__Variosea_fam_Incertae_sedis","f__Paraglomerales_fam_Incertae_sedis","f__Amphisphaeriales_fam_Incertae_sedis","f__Mytilinidiaceae","f__Rhizopogonaceae","f__Gyroporaceae","f__Carcinomycetaceae","f__Pleuroascaceae","f__Sphaerobolaceae","f__Rozellomycota_fam_Incertae_sedis","f__Meripilaceae","f__Entorrhizomycetes_fam_Incertae_sedis","f__Pleomonodictydaceae","f__Calosphaeriaceae","f__Coryneliaceae","f__Pyxidiophorales_fam_Incertae_sedis","f__Sordariomycetes_fam_Incertae_sedis","f__Pileolariaceae","f__Auriscalpiaceae","f__Umbelopsidaceae","f__Minutisphaeraceae","f__Haplosporidia_fam_Incertae_sedis","f__Diatrypaceae","f__Ceratosphaeriaceae","f__Sarcoscyphaceae","f__Ophiostomataceae","f__Chlorellaceae","f__Corticiales_fam_Incertae_sedis","f__Protoperidiniaceae","f__Entylomatales_fam_Incertae_sedis","f__Sarcosomataceae","f__Agaricostilbomycetes_fam_Incertae_sedis","f__Sarocladiaceae","f__Rhizophydiales_fam_Incertae_sedis","f__Cenangiaceae","f__Agaricostilbales_fam_Incertae_sedis","f__Trebouxiaceae","f__Ramalinaceae","f__Sporidiobolales_fam_Incertae_sedis","f__Apusozoa_fam_Incertae_sedis","f__Bacillariaceae","f__Pleurotaceae","f__Patellariaceae","f__Neoantennariellaceae","f__Neocamarosporiaceae","f__Botryidiopsidaceae","f__Eremomycetaceae","f__Lentariaceae","f__Branch03_fam_Incertae_sedis","f__Mycenaceae","f__Chaetopeltidaceae","f__Harknessiaceae","f__Septobasidiaceae","f__Xenodactylariaceae","f__Alphamycetaceae","f__Teloschistaceae","f__Chrysophyceae_fam_Incertae_sedis","f__Jianyuniaceae","f__GS22_fam_Incertae_sedis","f__Chlorophyceae_fam_Incertae_sedis","f__Spizellomycetales_fam_Incertae_sedis","f__Phallales_fam_Incertae_sedis","f__Lichtheimiaceae","f__Valsaceae","f__Chaetophoraceae","f__Sclerococcales_fam_Incertae_sedis","f__Claroideoglomeraceae","f__Barrmaeliaceae","f__Venturiales_fam_Incertae_sedis","f__Corynesporascaceae","f__Bambusicolaceae","f__GS21_fam_Incertae_sedis","f__Sphaeropleales_fam_Incertae_sedis","f__Xenodevriesiaceae","f__Punctulariaceae","f__Cuniculitremaceae","f__Cerrenaceae","f__Spiculogloeales_fam_Incertae_sedis","f__Aphanochaetaceae","f__Paraglomeraceae","f__Hyphochytriaceae","f__Cystobasidiomycetes_fam_Incertae_sedis","f__Leucosporidiaceae","f__Basidiobolaceae","f__Leucosporidiales_fam_Incertae_sedis","f__Botryobasidiaceae","f__Chlorococcaceae","f__Parabambusicolaceae","f__Diversisporaceae","f__Rhytismataceae","f__Branch02_fam_Incertae_sedis","f__Acrogenosporaceae","f__Sellaphoraceae","f__Chlorodendraceae","f__Tetragoniomycetaceae","f__Magnaporthales_fam_Incertae_sedis","f__Archaeorhizomycetales_fam_Incertae_sedis","f__Phleogenaceae","f__Podonectriaceae","f__Camarosporidiellaceae","f__Myzocytiopsidaceae","f__Oedogoniaceae","f__Scortechiniaceae","f__Rhizophydiomycetes_fam_Incertae_sedis","f__Rosettozymaceae","f__Scenedesmaceae","Unclassified_family"
"1","01m01_B","01M01","01m01_B","B","01m01","01M01_1",10330,17866,0.683097717,0.578193216,10.51758144,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"Woody","Sandy",5,65,30,"flowing","AIMS",20210605,"ENVD",1,"SW","June","15:35","01M","N1B",3,373.90979,"flowing",560,44.8,-96.577021,39.086665,"HS",14.99187221,15.52654275,15.52654275,1,1,1,16.61853981,1.4,28.3099,"3.26",1.965986462,"clear, some clouds, hot sunny 90s",8.07,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76.2,0.16,0.006965637,0.238817193,0.011492511,0.035785911,0.001368716,0.034722222,10.84838079,14.30013831,5.98546128,7.889926233,0.59269063,0.781274013,5.983459197,7.887287123,2.873726343,3.788093815,0.120282906,3.79750316,0.400943018,12.65834387,0.005971492,0.188528526,0.583231668,18.41345694,0.003685508,0.116356758,46.6161342717921,16.4591229020032,11.9924201407688,0,0.0541418516513265,0,0,0,0,17.0005414185165,0,0,0,0.0270709258256632,0,0,0.0270709258256632,0,0,0,0,0,0,0,0,0,0,0,7.82349756361668,1.92203573362209,15.755278830536,2.3551705468327,0,1.46182999458581,7.90471034109366,0,1.70546832701678,2.81537628586898,0,0,0,3.22144017325393,0.108283703302653,0,0,0.0270709258256632,0,0.595560368164591,0,0.0541418516513265,0,0,0,0.92041147807255,0,15.2950730914997,0,0.351922035733622,0,0,0,0,1.19112073632918,0,0,0,0,0,0,0.108283703302653,1.27233351380617,0.324851109907959,1.73253925284245,0,0.0812127774769897,0,0,0,0,0,0,0,0,0.162425554953979,0,0,3.57336220898755,0,0,0,0,0.216567406605306,0,0,0.460205739036275,0,0,0,0,0.0541418516513265,0,0,0.406063887384949,0.216567406605306,0,0,0,0,0,0,2.84244721169464,0,0,0,0.433134813210612,0,0,0.108283703302653,0,0,0,0,0,0,0.108283703302653,0.595560368164591,0.83919870059556,17.0005414185165,0,0,0.0270709258256632,0,0,0,0,0,0,0,0.0541418516513265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162425554953979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866269626421224,0,0,0,0,0.216567406605306,0,0,0.0270709258256632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189496480779643,0,0,0,0,0,0,0,0,0.83919870059556,0.135354629128316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270709258256632,0.514347590687601,0,0,0,0,0,0,0,0,0,0,0,0.216567406605306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270709258256632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270709258256632,0.0270709258256632,0,0,0,0,0,0,0,0,0.0270709258256632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297780184082296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108283703302653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98917162966974
"2","01m01_L","01M01","01m01_L","L","01m01","01M01_1",10330,17866,0.683097717,0.578193216,10.51758144,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"Woody","Sandy",5,65,30,"flowing","AIMS",20210605,"ENVD",1,"SW","June","15:35","01M","N1B",3,373.90979,"flowing",560,44.8,-96.577021,39.086665,"HS",14.99187221,15.52654275,15.52654275,1,1,1,16.61853981,1.4,28.3099,"3.26",1.965986462,"clear, some clouds, hot sunny 90s",8.07,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76.2,0.16,0.006965637,0.238817193,0.011492511,0.035785911,0.001368716,0.034722222,10.84838079,14.30013831,5.98546128,7.889926233,0.59269063,0.781274013,5.983459197,7.887287123,2.873726343,3.788093815,0.120282906,3.79750316,0.400943018,12.65834387,0.005971492,0.188528526,0.583231668,18.41345694,0.003685508,0.116356758,79.6011768551814,1.21608368747957,18.0843412880026,0.202680614579928,0.071918927754168,0.013076168682576,0,0,0,0.156914024190912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6538084341288,4.89702517162471,1.01994115724093,6.64269369074861,3.51095129127166,0.274599542334096,5.87773782281791,7.89146779993462,0.529584831644328,1.37953579601177,4.91010134030729,0.215756783262504,0.026152337365152,0.908793723439032,0.084995096436744,0.045766590389016,0.202680614579928,6.41386073880353,1.43837855508336,0.071918927754168,0.333442301405688,0.071918927754168,4.78587773782282,0.045766590389016,16.4628963713632,0.06538084341288,0,0.464203988231448,4.04053612291599,0.732265446224256,0.26152337365152,1.53644982020268,0.045766590389016,0,2.70676691729323,3.22981366459627,0,2.39293886891141,0.09807126511932,0,0.268061457992808,0.091533180778032,0,0.150375939849624,0.516508662961752,0.078457012095456,1.37953579601177,0,0.124223602484472,0.045766590389016,0.013076168682576,0.111147433801896,0,0,0.03269042170644,0.143837855508336,0,0,0.411899313501144,0,0,0,0.1634521085322,0,0,0.29421379535796,0.019614253023864,0,0.071918927754168,0.03269042170644,0.013076168682576,2.07911082052958,0,0,0.078457012095456,0.143837855508336,0,0.169990192873488,0,0,2.44524354364171,0,0.006538084341288,0.22883295194508,0,0.013076168682576,0.019614253023864,0,0.052304674730304,0.045766590389016,0.013076168682576,0.477280156914024,0,0.06538084341288,0,0.19614253023864,0,0,0,0.156914024190912,0,0.03269042170644,0,0.117685518143184,0,0.254985289310232,0,0,0.006538084341288,0,0.006538084341288,0,0,0.045766590389016,0,0,0,0.013076168682576,0.039228506047728,0,0.006538084341288,0,0,0,0,0.019614253023864,0,0,0,0,0,0,0.176528277214776,0,0,0.013076168682576,0.013076168682576,0,0,2.83752860411899,0,0.03269042170644,0,0,0,0,0,0.006538084341288,0,0.06538084341288,0,0,0,0,0.13076168682576,0,0,0,0,0,0,0,0.189604445897352,0,0,0,0.006538084341288,0.013076168682576,0,0,0,0.183066361556064,0,0,0.013076168682576,0,0,0,0,0.176528277214776,0,0,0.013076168682576,0,0,0,0,0.039228506047728,0,0,0,0,0,0.026152337365152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013076168682576,0,0,0,0,0,0,0,0,0,0,0,0.006538084341288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052304674730304,0,0,0,0,0.084995096436744,0,0,0,0,0.013076168682576,0,0,0,0.019614253023864,0,0,0,0,0,0,0,0,0,0,0.019614253023864,0,0,0,0,0,0,0,0,0,0.006538084341288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53644982020268
